acousticness,analysis_url,artistPopularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,trackPopularity,track_href,type,uri,valence
0.000192,https://api.spotify.com/v1/audio-analysis/0t3IA88SWvS4W7zAfxgKA4,83,0.382,249573,0.994,0t3IA88SWvS4W7zAfxgKA4,0.0,8,0.344,-2.664,0,0.183,0,154.979,4,66,https://api.spotify.com/v1/tracks/0t3IA88SWvS4W7zAfxgKA4,audio_features,spotify:track:0t3IA88SWvS4W7zAfxgKA4,0.368
0.00487,https://api.spotify.com/v1/audio-analysis/5jt68ulIV7B8QFEmpgA99a,63,0.321,227070,0.954,5jt68ulIV7B8QFEmpgA99a,2.81e-05,10,0.0561,-5.921,0,0.177,0,105.838,4,64,https://api.spotify.com/v1/tracks/5jt68ulIV7B8QFEmpgA99a,audio_features,spotify:track:5jt68ulIV7B8QFEmpgA99a,0.306
0.0159,https://api.spotify.com/v1/audio-analysis/4m6KDnPHC6QBvG0UBjuEbm,54,0.322,262160,0.934,4m6KDnPHC6QBvG0UBjuEbm,0.0,8,0.418,-4.066,1,0.12,0,113.199,3,55,https://api.spotify.com/v1/tracks/4m6KDnPHC6QBvG0UBjuEbm,audio_features,spotify:track:4m6KDnPHC6QBvG0UBjuEbm,0.542
0.028,https://api.spotify.com/v1/audio-analysis/4SokYS69gSWClmbptfVzSb,78,0.604,252640,0.948,4SokYS69gSWClmbptfVzSb,0.0,7,0.187,-5.006,1,0.153,0,105.019,4,62,https://api.spotify.com/v1/tracks/4SokYS69gSWClmbptfVzSb,audio_features,spotify:track:4SokYS69gSWClmbptfVzSb,0.339
7.07e-06,https://api.spotify.com/v1/audio-analysis/5xcYdoWHur82zA5KYHlgJk,81,0.214,226253,0.964,5xcYdoWHur82zA5KYHlgJk,0.114,10,0.453,-5.248,0,0.0733,0,106.536,4,83,https://api.spotify.com/v1/tracks/5xcYdoWHur82zA5KYHlgJk,audio_features,spotify:track:5xcYdoWHur82zA5KYHlgJk,0.328
0.000121,https://api.spotify.com/v1/audio-analysis/3cBdeaQozsI8OLrscU0C8e,91,0.536,272478,0.988,3cBdeaQozsI8OLrscU0C8e,0.0,1,0.167,-3.01,0,0.0942,0,114.992,4,85,https://api.spotify.com/v1/tracks/3cBdeaQozsI8OLrscU0C8e,audio_features,spotify:track:3cBdeaQozsI8OLrscU0C8e,0.0615
0.000275,https://api.spotify.com/v1/audio-analysis/0H70ZBhiNQIMPNZDQkOvoa,46,0.194,237760,0.969,0H70ZBhiNQIMPNZDQkOvoa,5.67e-06,7,0.242,-4.139,1,0.301,0,91.073,4,60,https://api.spotify.com/v1/tracks/0H70ZBhiNQIMPNZDQkOvoa,audio_features,spotify:track:0H70ZBhiNQIMPNZDQkOvoa,0.125
0.00126,https://api.spotify.com/v1/audio-analysis/6Ftki83TsUmLcBWgeLt0R3,41,0.46,220747,0.989,6Ftki83TsUmLcBWgeLt0R3,0.000282,4,0.36,-2.262,0,0.078,0,88.998,4,55,https://api.spotify.com/v1/tracks/6Ftki83TsUmLcBWgeLt0R3,audio_features,spotify:track:6Ftki83TsUmLcBWgeLt0R3,0.331
9.37e-06,https://api.spotify.com/v1/audio-analysis/7L9LrLtGuH6w2rqCyW4lJx,51,0.314,265000,0.977,7L9LrLtGuH6w2rqCyW4lJx,0.0117,1,0.388,-2.838,0,0.0891,0,94.934,4,51,https://api.spotify.com/v1/tracks/7L9LrLtGuH6w2rqCyW4lJx,audio_features,spotify:track:7L9LrLtGuH6w2rqCyW4lJx,0.136
0.0313,https://api.spotify.com/v1/audio-analysis/3Kg8gP6qH7cb6HWj4HGhNh,39,0.54,178187,0.93,3Kg8gP6qH7cb6HWj4HGhNh,0.0,7,0.339,-4.231,1,0.054,0,119.987,4,46,https://api.spotify.com/v1/tracks/3Kg8gP6qH7cb6HWj4HGhNh,audio_features,spotify:track:3Kg8gP6qH7cb6HWj4HGhNh,0.638
0.000121,https://api.spotify.com/v1/audio-analysis/663XpYXOdyF2zv4bTIXffh,48,0.319,214453,0.926,663XpYXOdyF2zv4bTIXffh,0.000978,6,0.338,-3.865,0,0.0487,0,166.051,4,49,https://api.spotify.com/v1/tracks/663XpYXOdyF2zv4bTIXffh,audio_features,spotify:track:663XpYXOdyF2zv4bTIXffh,0.359
0.00171,https://api.spotify.com/v1/audio-analysis/3IFZiVP13mKkybOONIQHUE,75,0.561,218554,0.692,3IFZiVP13mKkybOONIQHUE,0.0,6,0.0617,-4.418,1,0.0553,0,77.042,4,68,https://api.spotify.com/v1/tracks/3IFZiVP13mKkybOONIQHUE,audio_features,spotify:track:3IFZiVP13mKkybOONIQHUE,0.628
6.03e-06,https://api.spotify.com/v1/audio-analysis/0Q7NgAXpYvpy8g8pcMf1wL,62,0.493,190000,0.965,0Q7NgAXpYvpy8g8pcMf1wL,0.012,6,0.378,-1.585,1,0.064,0,130.034,4,57,https://api.spotify.com/v1/tracks/0Q7NgAXpYvpy8g8pcMf1wL,audio_features,spotify:track:0Q7NgAXpYvpy8g8pcMf1wL,0.327
0.000245,https://api.spotify.com/v1/audio-analysis/1GCvKeQ7KfQKxgPOOkZOIP,68,0.49,202560,0.97,1GCvKeQ7KfQKxgPOOkZOIP,0.0,0,0.114,-3.002,1,0.0513,0,99.949,4,74,https://api.spotify.com/v1/tracks/1GCvKeQ7KfQKxgPOOkZOIP,audio_features,spotify:track:1GCvKeQ7KfQKxgPOOkZOIP,0.296
1.7e-05,https://api.spotify.com/v1/audio-analysis/6T0WwiZRApI2js6aEDAPJt,84,0.516,207093,0.932,6T0WwiZRApI2js6aEDAPJt,0.0915,6,0.0851,-6.988,1,0.066,0,125.131,4,29,https://api.spotify.com/v1/tracks/6T0WwiZRApI2js6aEDAPJt,audio_features,spotify:track:6T0WwiZRApI2js6aEDAPJt,0.593
1.87e-05,https://api.spotify.com/v1/audio-analysis/6KeJnMsxjPxfkJyfi5PvT0,71,0.31,234573,0.984,6KeJnMsxjPxfkJyfi5PvT0,0.000224,1,0.366,-5.056,1,0.137,0,112.401,4,64,https://api.spotify.com/v1/tracks/6KeJnMsxjPxfkJyfi5PvT0,audio_features,spotify:track:6KeJnMsxjPxfkJyfi5PvT0,0.0379
9.06e-05,https://api.spotify.com/v1/audio-analysis/2bwpzEWGDUFJx8dAN2oFZN,72,0.324,256011,0.925,2bwpzEWGDUFJx8dAN2oFZN,4.42e-05,7,0.367,-3.434,0,0.131,0,104.121,3,61,https://api.spotify.com/v1/tracks/2bwpzEWGDUFJx8dAN2oFZN,audio_features,spotify:track:2bwpzEWGDUFJx8dAN2oFZN,0.511
0.00249,https://api.spotify.com/v1/audio-analysis/3xcrbE1Ru3Dum6hF0pMOKW,66,0.221,227864,0.955,3xcrbE1Ru3Dum6hF0pMOKW,0.0,0,0.326,-1.852,1,0.12,0,154.987,4,64,https://api.spotify.com/v1/tracks/3xcrbE1Ru3Dum6hF0pMOKW,audio_features,spotify:track:3xcrbE1Ru3Dum6hF0pMOKW,0.129
0.00366,https://api.spotify.com/v1/audio-analysis/6I8vtJVfUNZT6S8CuVWtKx,56,0.392,513310,0.945,6I8vtJVfUNZT6S8CuVWtKx,0.0,5,0.0951,-3.65,0,0.0964,0,145.148,4,59,https://api.spotify.com/v1/tracks/6I8vtJVfUNZT6S8CuVWtKx,audio_features,spotify:track:6I8vtJVfUNZT6S8CuVWtKx,0.397
7.12e-06,https://api.spotify.com/v1/audio-analysis/34aTmQ5ZmJFHlxQTRB5LDy,84,0.311,222573,0.941,34aTmQ5ZmJFHlxQTRB5LDy,0.0652,8,0.372,-2.687,1,0.0987,0,110.279,1,72,https://api.spotify.com/v1/tracks/34aTmQ5ZmJFHlxQTRB5LDy,audio_features,spotify:track:34aTmQ5ZmJFHlxQTRB5LDy,0.292
4.1e-05,https://api.spotify.com/v1/audio-analysis/0Z8esa33r4i5HJHQ82kFUZ,65,0.125,245000,0.99,0Z8esa33r4i5HJHQ82kFUZ,0.000591,0,0.366,-4.199,1,0.149,0,164.926,4,50,https://api.spotify.com/v1/tracks/0Z8esa33r4i5HJHQ82kFUZ,audio_features,spotify:track:0Z8esa33r4i5HJHQ82kFUZ,0.0474
0.0265,https://api.spotify.com/v1/audio-analysis/1PtLGt35wsvUyZMBFQsV8B,81,0.225,256200,0.954,1PtLGt35wsvUyZMBFQsV8B,0.0,7,0.346,-3.384,1,0.261,0,150.084,4,66,https://api.spotify.com/v1/tracks/1PtLGt35wsvUyZMBFQsV8B,audio_features,spotify:track:1PtLGt35wsvUyZMBFQsV8B,0.398
0.00603,https://api.spotify.com/v1/audio-analysis/2kO4aqu6WvFTmYWvWQ00RO,50,0.142,219253,0.974,2kO4aqu6WvFTmYWvWQ00RO,0.0,2,0.311,-3.147,0,0.111,0,81.128,4,59,https://api.spotify.com/v1/tracks/2kO4aqu6WvFTmYWvWQ00RO,audio_features,spotify:track:2kO4aqu6WvFTmYWvWQ00RO,0.269
2.57e-05,https://api.spotify.com/v1/audio-analysis/0srg2Gc5eP8Zl9L3SBNgtY,61,0.313,206820,0.988,0srg2Gc5eP8Zl9L3SBNgtY,3.02e-05,2,0.128,-1.986,1,0.14,0,117.493,4,62,https://api.spotify.com/v1/tracks/0srg2Gc5eP8Zl9L3SBNgtY,audio_features,spotify:track:0srg2Gc5eP8Zl9L3SBNgtY,0.322
0.00606,https://api.spotify.com/v1/audio-analysis/5SQ9Xx8TqXwQB0dtoSjq4i,48,0.394,331265,0.976,5SQ9Xx8TqXwQB0dtoSjq4i,1.32e-05,1,0.633,-2.888,1,0.186,0,175.012,4,55,https://api.spotify.com/v1/tracks/5SQ9Xx8TqXwQB0dtoSjq4i,audio_features,spotify:track:5SQ9Xx8TqXwQB0dtoSjq4i,0.287
2.36e-06,https://api.spotify.com/v1/audio-analysis/7DAPjlTP9wDu01EuYBaSSh,62,0.344,231040,0.903,7DAPjlTP9wDu01EuYBaSSh,0.102,7,0.23,-4.377,1,0.0799,0,175.028,4,64,https://api.spotify.com/v1/tracks/7DAPjlTP9wDu01EuYBaSSh,audio_features,spotify:track:7DAPjlTP9wDu01EuYBaSSh,0.309
0.0104,https://api.spotify.com/v1/audio-analysis/0ZIVnFKcGjZSoHYO5F3wLO,66,0.56,225450,0.97,0ZIVnFKcGjZSoHYO5F3wLO,0.0,8,0.0591,-3.638,1,0.066,0,94.997,4,58,https://api.spotify.com/v1/tracks/0ZIVnFKcGjZSoHYO5F3wLO,audio_features,spotify:track:0ZIVnFKcGjZSoHYO5F3wLO,0.424
4.65e-05,https://api.spotify.com/v1/audio-analysis/11HuhvoLr8ObbuxQ5LjNDU,57,0.286,184372,0.955,11HuhvoLr8ObbuxQ5LjNDU,0.0,6,0.23,-3.445,0,0.0931,0,170.011,4,18,https://api.spotify.com/v1/tracks/11HuhvoLr8ObbuxQ5LjNDU,audio_features,spotify:track:11HuhvoLr8ObbuxQ5LjNDU,0.396
8.74e-06,https://api.spotify.com/v1/audio-analysis/3xtu0ECoDDexecQwPjM3oI,76,0.233,253373,0.982,3xtu0ECoDDexecQwPjM3oI,0.176,8,0.175,-2.527,1,0.143,0,159.301,4,72,https://api.spotify.com/v1/tracks/3xtu0ECoDDexecQwPjM3oI,audio_features,spotify:track:3xtu0ECoDDexecQwPjM3oI,0.181
7.69e-05,https://api.spotify.com/v1/audio-analysis/4iUFYqWo9l1BpOZAHsR7zf,78,0.549,213818,0.995,4iUFYqWo9l1BpOZAHsR7zf,0.0,4,0.12,-4.141,1,0.17,0,128.083,4,69,https://api.spotify.com/v1/tracks/4iUFYqWo9l1BpOZAHsR7zf,audio_features,spotify:track:4iUFYqWo9l1BpOZAHsR7zf,0.0602
0.000371,https://api.spotify.com/v1/audio-analysis/1Pxw1ZA2WQgQQHsHusR6HD,75,0.166,243733,0.988,1Pxw1ZA2WQgQQHsHusR6HD,0.000353,9,0.167,-2.988,0,0.23,0,183.498,4,65,https://api.spotify.com/v1/tracks/1Pxw1ZA2WQgQQHsHusR6HD,audio_features,spotify:track:1Pxw1ZA2WQgQQHsHusR6HD,0.487
3.82e-05,https://api.spotify.com/v1/audio-analysis/5aY4a8M6lNzLkec5ioAgRC,68,0.449,241935,0.991,5aY4a8M6lNzLkec5ioAgRC,0.113,6,0.0799,-3.103,1,0.101,0,123.968,4,64,https://api.spotify.com/v1/tracks/5aY4a8M6lNzLkec5ioAgRC,audio_features,spotify:track:5aY4a8M6lNzLkec5ioAgRC,0.24
5.21e-05,https://api.spotify.com/v1/audio-analysis/1IT0WQk5J8NsaeII8ktdlZ,71,0.405,236293,0.966,1IT0WQk5J8NsaeII8ktdlZ,0.000381,6,0.3,-2.234,1,0.0937,0,112.349,4,22,https://api.spotify.com/v1/tracks/1IT0WQk5J8NsaeII8ktdlZ,audio_features,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,0.422
0.000209,https://api.spotify.com/v1/audio-analysis/1lNf67naeCkezRXFQS8vfR,84,0.397,342054,0.899,1lNf67naeCkezRXFQS8vfR,0.0438,6,0.109,-5.897,0,0.113,0,155.018,4,55,https://api.spotify.com/v1/tracks/1lNf67naeCkezRXFQS8vfR,audio_features,spotify:track:1lNf67naeCkezRXFQS8vfR,0.0964
1.26e-05,https://api.spotify.com/v1/audio-analysis/3X4iLwKjKsz0mBgBesQBlL,84,0.567,183886,0.963,3X4iLwKjKsz0mBgBesQBlL,0.000378,4,0.311,-3.16,0,0.0869,0,110.976,4,25,https://api.spotify.com/v1/tracks/3X4iLwKjKsz0mBgBesQBlL,audio_features,spotify:track:3X4iLwKjKsz0mBgBesQBlL,0.32
0.00608,https://api.spotify.com/v1/audio-analysis/2XT7L4IawhzwO94D9ZFPnW,79,0.426,219232,0.968,2XT7L4IawhzwO94D9ZFPnW,0.000139,2,0.107,-5.088,1,0.237,0,162.066,4,75,https://api.spotify.com/v1/tracks/2XT7L4IawhzwO94D9ZFPnW,audio_features,spotify:track:2XT7L4IawhzwO94D9ZFPnW,0.257
0.00886,https://api.spotify.com/v1/audio-analysis/1YT8RiexjSXtUcLjD92N8V,66,0.591,162920,0.97,1YT8RiexjSXtUcLjD92N8V,0.0,5,0.174,-4.107,0,0.114,0,148.062,4,1,https://api.spotify.com/v1/tracks/1YT8RiexjSXtUcLjD92N8V,audio_features,spotify:track:1YT8RiexjSXtUcLjD92N8V,0.461
2.03e-05,https://api.spotify.com/v1/audio-analysis/2cYt8g2Ychp9einWhlPfUB,75,0.324,266000,0.968,2cYt8g2Ychp9einWhlPfUB,1.41e-06,2,0.244,-3.222,0,0.102,0,180.018,3,78,https://api.spotify.com/v1/tracks/2cYt8g2Ychp9einWhlPfUB,audio_features,spotify:track:2cYt8g2Ychp9einWhlPfUB,0.26
0.000263,https://api.spotify.com/v1/audio-analysis/5j6bxkrNnqAjy3BiyVhyCR,64,0.238,192840,0.971,5j6bxkrNnqAjy3BiyVhyCR,0.000261,10,0.495,-4.677,1,0.137,0,93.362,4,0,https://api.spotify.com/v1/tracks/5j6bxkrNnqAjy3BiyVhyCR,audio_features,spotify:track:5j6bxkrNnqAjy3BiyVhyCR,0.181
0.00149,https://api.spotify.com/v1/audio-analysis/2JPe6EP1iDsVwiPHwvhik0,82,0.287,237840,0.967,2JPe6EP1iDsVwiPHwvhik0,8.38e-06,2,0.684,-3.159,0,0.169,0,188.211,4,39,https://api.spotify.com/v1/tracks/2JPe6EP1iDsVwiPHwvhik0,audio_features,spotify:track:2JPe6EP1iDsVwiPHwvhik0,0.367
5.97e-05,https://api.spotify.com/v1/audio-analysis/0OjppUs1VkouN9fG3S33Qh,56,0.27,268640,0.982,0OjppUs1VkouN9fG3S33Qh,0.000211,6,0.0683,-3.863,0,0.106,0,97.452,4,41,https://api.spotify.com/v1/tracks/0OjppUs1VkouN9fG3S33Qh,audio_features,spotify:track:0OjppUs1VkouN9fG3S33Qh,0.181
0.00349,https://api.spotify.com/v1/audio-analysis/3QienJ6IMsUD8Mo24vITBg,72,0.248,202907,0.963,3QienJ6IMsUD8Mo24vITBg,0.000301,1,0.277,-4.146,0,0.187,0,140.059,4,55,https://api.spotify.com/v1/tracks/3QienJ6IMsUD8Mo24vITBg,audio_features,spotify:track:3QienJ6IMsUD8Mo24vITBg,0.151
0.0366,https://api.spotify.com/v1/audio-analysis/5pkd1CZb9KlzqkjuYsxyVm,81,0.638,2266147,0.12,5pkd1CZb9KlzqkjuYsxyVm,0.811,7,0.242,-14.601,1,0.0561,0,239.981,4,42,https://api.spotify.com/v1/tracks/5pkd1CZb9KlzqkjuYsxyVm,audio_features,spotify:track:5pkd1CZb9KlzqkjuYsxyVm,0.287
9.1e-05,https://api.spotify.com/v1/audio-analysis/2E8fQZeUlkBSIzfuRLxejE,68,0.39,246813,0.947,2E8fQZeUlkBSIzfuRLxejE,2.92e-06,9,0.296,-2.893,1,0.0891,0,156.064,4,61,https://api.spotify.com/v1/tracks/2E8fQZeUlkBSIzfuRLxejE,audio_features,spotify:track:2E8fQZeUlkBSIzfuRLxejE,0.444
0.0463,https://api.spotify.com/v1/audio-analysis/7hA4Yxmy0Br7nLnyNFl8AX,93,0.374,270387,0.963,7hA4Yxmy0Br7nLnyNFl8AX,0.0,11,0.11,-3.487,0,0.145,0,160.059,4,73,https://api.spotify.com/v1/tracks/7hA4Yxmy0Br7nLnyNFl8AX,audio_features,spotify:track:7hA4Yxmy0Br7nLnyNFl8AX,0.265
0.000454,https://api.spotify.com/v1/audio-analysis/4jJcNlarzfjogmdXdURbEx,93,0.222,222093,0.907,4jJcNlarzfjogmdXdURbEx,3.33e-06,5,0.401,-4.537,1,0.0838,0,91.364,4,60,https://api.spotify.com/v1/tracks/4jJcNlarzfjogmdXdURbEx,audio_features,spotify:track:4jJcNlarzfjogmdXdURbEx,0.187
3.02e-05,https://api.spotify.com/v1/audio-analysis/6GdEIwsXvpfda24vliflHo,78,0.446,203448,0.915,6GdEIwsXvpfda24vliflHo,0.0,7,0.481,-4.232,1,0.0416,0,174.065,4,70,https://api.spotify.com/v1/tracks/6GdEIwsXvpfda24vliflHo,audio_features,spotify:track:6GdEIwsXvpfda24vliflHo,0.28
0.067,https://api.spotify.com/v1/audio-analysis/0RXKYa6WpyIft96HFM37Gd,71,0.244,253973,0.957,0RXKYa6WpyIft96HFM37Gd,0.0,5,0.419,-2.714,1,0.0695,0,142.033,4,16,https://api.spotify.com/v1/tracks/0RXKYa6WpyIft96HFM37Gd,audio_features,spotify:track:0RXKYa6WpyIft96HFM37Gd,0.501
5.56e-05,https://api.spotify.com/v1/audio-analysis/2eI6cMF2BGKOI7KgzRtmoS,66,0.314,86747,0.934,2eI6cMF2BGKOI7KgzRtmoS,0.373,0,0.278,-4.487,0,0.0823,0,184.938,4,51,https://api.spotify.com/v1/tracks/2eI6cMF2BGKOI7KgzRtmoS,audio_features,spotify:track:2eI6cMF2BGKOI7KgzRtmoS,0.735
3.72e-05,https://api.spotify.com/v1/audio-analysis/5D6sQUGxum8s3DbgCtxDn5,75,0.323,217427,0.945,5D6sQUGxum8s3DbgCtxDn5,0.0,1,0.183,-3.339,0,0.107,0,93.552,4,71,https://api.spotify.com/v1/tracks/5D6sQUGxum8s3DbgCtxDn5,audio_features,spotify:track:5D6sQUGxum8s3DbgCtxDn5,0.437
6.87e-05,https://api.spotify.com/v1/audio-analysis/6Fv83FxtCaSitmDVvsO3fJ,67,0.569,255773,0.977,6Fv83FxtCaSitmDVvsO3fJ,0.304,6,0.289,-4.436,0,0.0685,0,133.989,4,26,https://api.spotify.com/v1/tracks/6Fv83FxtCaSitmDVvsO3fJ,audio_features,spotify:track:6Fv83FxtCaSitmDVvsO3fJ,0.443
9.73e-05,https://api.spotify.com/v1/audio-analysis/6QcGEADCSlroCH6kircLVw,74,0.318,187067,0.985,6QcGEADCSlroCH6kircLVw,0.000216,4,0.194,-3.984,0,0.0971,0,120.765,4,57,https://api.spotify.com/v1/tracks/6QcGEADCSlroCH6kircLVw,audio_features,spotify:track:6QcGEADCSlroCH6kircLVw,0.184
0.000267,https://api.spotify.com/v1/audio-analysis/5z8LotsdmESYFWILyufZCC,74,0.41,181307,0.982,5z8LotsdmESYFWILyufZCC,0.0195,2,0.433,-3.949,1,0.0961,0,174.813,4,56,https://api.spotify.com/v1/tracks/5z8LotsdmESYFWILyufZCC,audio_features,spotify:track:5z8LotsdmESYFWILyufZCC,0.177
7.48e-05,https://api.spotify.com/v1/audio-analysis/6pvtHYK8YwNDbfmKPljvIo,75,0.137,289189,0.908,6pvtHYK8YwNDbfmKPljvIo,0.000201,10,0.173,-4.969,0,0.0793,0,91.468,1,70,https://api.spotify.com/v1/tracks/6pvtHYK8YwNDbfmKPljvIo,audio_features,spotify:track:6pvtHYK8YwNDbfmKPljvIo,0.107
0.000146,https://api.spotify.com/v1/audio-analysis/4K578Qhn1KD3lqv1mP1Ng6,49,0.508,208489,0.97,4K578Qhn1KD3lqv1mP1Ng6,4.3e-05,3,0.03,-3.052,1,0.0994,0,90.005,4,46,https://api.spotify.com/v1/tracks/4K578Qhn1KD3lqv1mP1Ng6,audio_features,spotify:track:4K578Qhn1KD3lqv1mP1Ng6,0.677
0.0299,https://api.spotify.com/v1/audio-analysis/77mPrXdS6n9HrDW1JPIxvU,72,0.275,280867,0.904,77mPrXdS6n9HrDW1JPIxvU,0.0,2,0.104,-6.462,0,0.211,0,97.147,4,54,https://api.spotify.com/v1/tracks/77mPrXdS6n9HrDW1JPIxvU,audio_features,spotify:track:77mPrXdS6n9HrDW1JPIxvU,0.101
0.000634,https://api.spotify.com/v1/audio-analysis/6aXdlEeIiTk2rOsuVkVqDQ,62,0.453,405333,0.941,6aXdlEeIiTk2rOsuVkVqDQ,3.59e-05,6,0.364,-6.616,0,0.0679,0,142.002,4,7,https://api.spotify.com/v1/tracks/6aXdlEeIiTk2rOsuVkVqDQ,audio_features,spotify:track:6aXdlEeIiTk2rOsuVkVqDQ,0.241
3.2e-06,https://api.spotify.com/v1/audio-analysis/4ZfNUmFYH7QpwGImj2W4Xi,62,0.428,240307,0.907,4ZfNUmFYH7QpwGImj2W4Xi,4.55e-06,5,0.198,-4.191,0,0.0404,0,150.103,4,0,https://api.spotify.com/v1/tracks/4ZfNUmFYH7QpwGImj2W4Xi,audio_features,spotify:track:4ZfNUmFYH7QpwGImj2W4Xi,0.31
0.000777,https://api.spotify.com/v1/audio-analysis/52LxWmQ4yO9rcqe6hbfR50,64,0.238,205333,0.944,52LxWmQ4yO9rcqe6hbfR50,0.000264,6,0.0838,-5.386,0,0.335,0,156.897,4,37,https://api.spotify.com/v1/tracks/52LxWmQ4yO9rcqe6hbfR50,audio_features,spotify:track:52LxWmQ4yO9rcqe6hbfR50,0.157
0.000251,https://api.spotify.com/v1/audio-analysis/0pv8sspLhL2jGFLezGr1Gb,46,0.375,196458,0.989,0pv8sspLhL2jGFLezGr1Gb,1.62e-05,1,0.507,-2.676,0,0.206,0,75.053,1,46,https://api.spotify.com/v1/tracks/0pv8sspLhL2jGFLezGr1Gb,audio_features,spotify:track:0pv8sspLhL2jGFLezGr1Gb,0.204
0.00861,https://api.spotify.com/v1/audio-analysis/6t1OxcQdnjFAHt7ZE9UYX1,69,0.195,242387,0.866,6t1OxcQdnjFAHt7ZE9UYX1,0.329,0,0.141,-5.481,0,0.073,0,104.532,4,39,https://api.spotify.com/v1/tracks/6t1OxcQdnjFAHt7ZE9UYX1,audio_features,spotify:track:6t1OxcQdnjFAHt7ZE9UYX1,0.04
1.31e-05,https://api.spotify.com/v1/audio-analysis/1XjRdziJlvMg1h0y4bCxSY,78,0.247,287840,0.928,1XjRdziJlvMg1h0y4bCxSY,0.000116,8,0.0916,-4.082,1,0.0552,0,149.989,4,63,https://api.spotify.com/v1/tracks/1XjRdziJlvMg1h0y4bCxSY,audio_features,spotify:track:1XjRdziJlvMg1h0y4bCxSY,0.274
5.06e-06,https://api.spotify.com/v1/audio-analysis/1H3cv1QRzBChdsOnPdyrfD,73,0.441,171173,0.949,1H3cv1QRzBChdsOnPdyrfD,7.25e-05,4,0.271,-4.408,0,0.0568,0,145.058,4,47,https://api.spotify.com/v1/tracks/1H3cv1QRzBChdsOnPdyrfD,audio_features,spotify:track:1H3cv1QRzBChdsOnPdyrfD,0.388
0.000404,https://api.spotify.com/v1/audio-analysis/7xyExXsD9QqhWq0DyYPZ6m,78,0.167,191427,0.973,7xyExXsD9QqhWq0DyYPZ6m,0.0,6,0.52,-2.433,1,0.207,0,193.636,4,53,https://api.spotify.com/v1/tracks/7xyExXsD9QqhWq0DyYPZ6m,audio_features,spotify:track:7xyExXsD9QqhWq0DyYPZ6m,0.387
0.000567,https://api.spotify.com/v1/audio-analysis/0NYcygOHx7sERmo3dCl9jp,78,0.33,254293,0.979,0NYcygOHx7sERmo3dCl9jp,0.0,9,0.44,-3.233,0,0.222,0,77.072,4,52,https://api.spotify.com/v1/tracks/0NYcygOHx7sERmo3dCl9jp,audio_features,spotify:track:0NYcygOHx7sERmo3dCl9jp,0.33
0.000947,https://api.spotify.com/v1/audio-analysis/5nrakbFldfDSi2U8W61rsU,75,0.24,345747,0.979,5nrakbFldfDSi2U8W61rsU,0.0,4,0.192,-3.445,0,0.2,0,171.064,4,47,https://api.spotify.com/v1/tracks/5nrakbFldfDSi2U8W61rsU,audio_features,spotify:track:5nrakbFldfDSi2U8W61rsU,0.0953
0.000761,https://api.spotify.com/v1/audio-analysis/3fnXNdOZGcVenIdsQLwy0O,85,0.133,276147,0.987,3fnXNdOZGcVenIdsQLwy0O,0.00263,2,0.335,-2.702,1,0.261,0,166.155,4,47,https://api.spotify.com/v1/tracks/3fnXNdOZGcVenIdsQLwy0O,audio_features,spotify:track:3fnXNdOZGcVenIdsQLwy0O,0.237
0.00405,https://api.spotify.com/v1/audio-analysis/6ECoBA8Bd7wTJ8ETLkjTYv,69,0.449,225813,0.991,6ECoBA8Bd7wTJ8ETLkjTYv,0.0,11,0.37,-1.774,0,0.2,0,170.064,4,39,https://api.spotify.com/v1/tracks/6ECoBA8Bd7wTJ8ETLkjTYv,audio_features,spotify:track:6ECoBA8Bd7wTJ8ETLkjTYv,0.435
0.00329,https://api.spotify.com/v1/audio-analysis/6ft0ztGYz5XOKgM8keMgNH,62,0.333,213240,0.974,6ft0ztGYz5XOKgM8keMgNH,0.0,7,0.374,-3.274,1,0.211,0,159.946,4,50,https://api.spotify.com/v1/tracks/6ft0ztGYz5XOKgM8keMgNH,audio_features,spotify:track:6ft0ztGYz5XOKgM8keMgNH,0.645
0.000777,https://api.spotify.com/v1/audio-analysis/7cd03PNeQt042XyoEICgkn,60,0.285,305507,0.954,7cd03PNeQt042XyoEICgkn,0.000113,5,0.181,-3.436,1,0.104,0,75.712,4,67,https://api.spotify.com/v1/tracks/7cd03PNeQt042XyoEICgkn,audio_features,spotify:track:7cd03PNeQt042XyoEICgkn,0.518
0.00401,https://api.spotify.com/v1/audio-analysis/1S22eQdK6ZuebpV4fRcWUK,75,0.514,211920,0.983,1S22eQdK6ZuebpV4fRcWUK,0.00018,6,0.643,-2.892,1,0.164,0,124.992,4,74,https://api.spotify.com/v1/tracks/1S22eQdK6ZuebpV4fRcWUK,audio_features,spotify:track:1S22eQdK6ZuebpV4fRcWUK,0.304
0.000207,https://api.spotify.com/v1/audio-analysis/1FCsplKMnzzMs8rXeTu7Ou,65,0.327,259387,0.952,1FCsplKMnzzMs8rXeTu7Ou,0.0,1,0.358,-4.764,0,0.131,0,163.157,4,62,https://api.spotify.com/v1/tracks/1FCsplKMnzzMs8rXeTu7Ou,audio_features,spotify:track:1FCsplKMnzzMs8rXeTu7Ou,0.352
